,sat_id,cluster_id,last_time
2762,115,2,2014-01-31T05:38:41.170
2763,115,3,2014-01-31T06:30:23.689
2764,115,4,2014-01-31T07:22:06.208
2765,115,5,2014-01-31T08:13:48.727
2766,115,6,2014-01-31T09:05:31.247
2767,115,7,2014-01-31T09:57:13.766
2768,115,8,2014-01-31T10:48:56.285
2769,115,9,2014-01-31T11:40:38.804
2770,115,10,2014-01-31T12:32:21.324
2771,115,11,2014-01-31T13:24:03.843
2772,115,12,2014-01-31T14:15:46.362
2773,115,13,2014-01-31T15:07:28.881
2774,115,14,2014-01-31T15:59:11.400
2775,115,15,2014-01-31T16:50:53.920
2776,115,16,2014-01-31T17:42:36.439
2777,115,17,2014-01-31T18:34:18.958
2778,115,18,2014-01-31T19:26:01.477
2779,115,19,2014-01-31T20:17:43.996
2780,115,20,2014-01-31T21:09:26.516
2781,115,21,2014-01-31T22:01:09.035
2782,115,22,2014-01-31T22:52:51.554
2783,115,23,2014-01-31T23:44:34.073
2784,116,0,2014-01-31T19:31:35.008
2785,116,1,2014-01-31T20:29:21.538
2786,116,2,2014-01-31T21:27:08.068
2787,116,3,2014-01-31T22:24:54.598
2788,116,4,2014-01-31T23:22:41.128
2789,116,5,2014-01-31T01:13:50.939
2790,116,6,2014-01-31T02:11:37.469
2791,116,7,2014-01-31T03:09:23.999
2792,116,8,2014-01-31T04:07:10.529
2793,116,9,2014-01-31T05:04:57.059
2794,116,10,2014-01-31T06:02:43.589
2795,116,11,2014-01-31T07:00:30.119
2796,116,12,2014-01-31T07:58:16.649
2797,116,13,2014-01-31T08:56:03.179
2798,116,14,2014-01-31T09:53:49.709
2799,116,15,2014-01-31T10:51:36.239
2800,116,16,2014-01-31T11:49:22.769
2801,116,17,2014-01-31T12:47:09.299
2802,116,18,2014-01-31T13:44:55.829
2803,116,19,2014-01-31T14:42:42.359
2804,116,20,2014-01-31T15:40:28.888
2805,116,21,2014-01-31T16:38:15.418
2806,116,22,2014-01-31T17:36:01.948
2807,116,23,2014-01-31T18:33:48.478
2808,117,0,2014-01-31T23:07:36.008
2809,117,1,2014-01-30T22:34:09.559
2810,117,2,2014-01-30T23:38:13.318
2811,117,3,2014-01-31T00:42:17.077
2812,117,4,2014-01-31T01:46:20.835
2813,117,5,2014-01-31T02:50:24.594
2814,117,6,2014-01-31T03:54:28.353
2815,117,7,2014-01-31T04:58:32.111
2816,117,8,2014-01-31T06:02:35.870
2817,117,9,2014-01-31T07:06:39.629
2818,117,10,2014-01-31T08:10:43.387
2819,117,11,2014-01-31T09:14:47.146
2820,117,12,2014-01-31T10:18:50.904
2821,117,13,2014-01-31T11:22:54.663
2822,117,14,2014-01-31T12:26:58.422
2823,117,15,2014-01-31T13:31:02.180
2824,117,16,2014-01-31T14:35:05.939
2825,117,17,2014-01-31T15:39:09.698
2826,117,18,2014-01-31T16:43:13.456
2827,117,19,2014-01-31T17:47:17.215
2828,117,20,2014-01-31T18:51:20.973
2829,117,21,2014-01-31T19:55:24.732
2830,117,22,2014-01-31T20:59:28.491
2831,117,23,2014-01-31T22:03:32.249
2832,118,0,2014-01-31T13:51:04.571
2833,118,1,2014-01-31T15:01:38.329
2834,118,2,2014-01-31T16:12:12.086
2835,118,3,2014-01-31T17:22:45.843
2836,118,4,2014-01-31T18:33:19.601
2837,118,5,2014-01-31T19:43:53.358
2838,118,6,2014-01-31T20:54:27.115
2839,118,7,2014-01-31T22:05:00.872
2840,118,8,2014-01-31T23:15:34.630
2841,118,9,2014-01-30T20:12:38.211
2842,118,10,2014-01-30T21:23:11.969
2843,118,11,2014-01-30T22:33:45.726
2844,118,12,2014-01-30T23:44:19.483
2845,118,13,2014-01-31T00:54:53.241
2846,118,14,2014-01-31T02:05:26.998
2847,118,15,2014-01-31T03:16:00.755
2848,118,16,2014-01-31T04:26:34.513
2849,118,17,2014-01-31T05:37:08.270
2850,118,18,2014-01-31T06:47:42.027
2851,118,19,2014-01-31T07:58:15.785
2852,118,20,2014-01-31T09:08:49.542
2853,118,21,2014-01-31T10:19:23.299
2854,118,22,2014-01-31T11:29:57.057
2855,118,23,2014-01-31T12:40:30.814
2856,119,0,2014-01-31T21:46:45.591
2857,119,1,2014-01-31T23:04:01.712
2858,119,2,2014-01-30T17:26:50.933
2859,119,3,2014-01-30T18:44:07.054
2860,119,4,2014-01-30T20:01:23.175
2861,119,5,2014-01-30T21:18:39.296
2862,119,6,2014-01-30T22:35:55.417
2863,119,7,2014-01-30T23:53:11.537
2864,119,8,2014-01-31T01:10:27.658
2865,119,9,2014-01-31T02:27:43.779
2866,119,10,2014-01-31T03:44:59.900
2867,119,11,2014-01-31T05:02:16.021
2868,119,12,2014-01-31T06:19:32.141
2869,119,13,2014-01-31T07:36:48.262
2870,119,14,2014-01-31T08:54:04.383
2871,119,15,2014-01-31T10:11:20.504
2872,119,16,2014-01-31T11:28:36.625
2873,119,17,2014-01-31T12:45:52.746
2874,119,18,2014-01-31T14:03:08.866
2875,119,19,2014-01-31T15:20:24.987
2876,119,20,2014-01-31T16:37:41.108
2877,119,21,2014-01-31T17:54:57.229
2878,119,22,2014-01-31T19:12:13.350
2879,119,23,2014-01-31T20:29:29.470
2880,120,0,2014-01-31T23:40:39.531
2881,120,1,2014-01-31T23:46:27.044
2882,120,2,2014-01-31T23:52:14.557
2883,120,3,2014-01-31T23:58:02.070
2884,120,4,2014-01-31T21:44:49.273
2885,120,5,2014-01-31T21:50:36.786
2886,120,6,2014-01-31T21:56:24.299
2887,120,7,2014-01-31T22:02:11.812
2888,120,8,2014-01-31T22:07:59.325
2889,120,9,2014-01-31T22:13:46.837
2890,120,10,2014-01-31T22:19:34.350
2891,120,11,2014-01-31T22:25:21.863
2892,120,12,2014-01-31T22:31:09.376
2893,120,13,2014-01-31T22:36:56.889
2894,120,14,2014-01-31T22:42:44.402
2895,120,15,2014-01-31T22:48:31.915
2896,120,16,2014-01-31T22:54:19.428
2897,120,17,2014-01-31T23:00:06.941
2898,120,18,2014-01-31T23:05:54.454
2899,120,19,2014-01-31T23:11:41.967
2900,120,20,2014-01-31T23:17:29.480
2901,120,21,2014-01-31T23:23:16.992
2902,120,22,2014-01-31T23:29:04.505
2903,120,23,2014-01-31T23:34:52.018
2904,121,0,2014-01-31T22:58:55.561
2905,121,1,2014-01-31T23:07:48.801
2906,121,2,2014-01-31T23:16:42.042
2907,121,3,2014-01-31T23:25:35.283
2908,121,4,2014-01-31T23:34:28.523
2909,121,5,2014-01-31T23:43:21.764
2910,121,6,2014-01-31T23:52:15.005
2911,121,7,2014-01-31T20:27:50.468
2912,121,8,2014-01-31T20:36:43.709
2913,121,9,2014-01-31T20:45:36.949
2914,121,10,2014-01-31T20:54:30.190
2915,121,11,2014-01-31T21:03:23.431
2916,121,12,2014-01-31T21:12:16.672
2917,121,13,2014-01-31T21:21:09.912
2918,121,14,2014-01-31T21:30:03.153
2919,121,15,2014-01-31T21:38:56.394
2920,121,16,2014-01-31T21:47:49.635
2921,121,17,2014-01-31T21:56:42.875
2922,121,18,2014-01-31T22:05:36.116
2923,121,19,2014-01-31T22:14:29.357
2924,121,20,2014-01-31T22:23:22.598
2925,121,21,2014-01-31T22:32:15.838
2926,121,22,2014-01-31T22:41:09.079
2927,121,23,2014-01-31T22:50:02.320
2928,122,0,2014-01-31T23:43:35.900
2929,122,1,2014-01-31T23:55:59.626
2930,122,2,2014-01-31T19:10:53.914
2931,122,3,2014-01-31T19:23:17.640
2932,122,4,2014-01-31T19:35:41.367
2933,122,5,2014-01-31T19:48:05.094
2934,122,6,2014-01-31T20:00:28.820
2935,122,7,2014-01-31T20:12:52.547
2936,122,8,2014-01-31T20:25:16.273
2937,122,9,2014-01-31T20:37:40.000
2938,122,10,2014-01-31T20:50:03.727
2939,122,11,2014-01-31T21:02:27.453
2940,122,12,2014-01-31T21:14:51.180
2941,122,13,2014-01-31T21:27:14.907
2942,122,14,2014-01-31T21:39:38.633
2943,122,15,2014-01-31T21:52:02.360
2944,122,16,2014-01-31T22:04:26.087
2945,122,17,2014-01-31T22:16:49.813
2946,122,18,2014-01-31T22:29:13.540
2947,122,19,2014-01-31T22:41:37.266
2948,122,20,2014-01-31T22:54:00.993
2949,122,21,2014-01-31T23:06:24.720
2950,122,22,2014-01-31T23:18:48.446
2951,122,23,2014-01-31T23:31:12.173
2952,123,0,2014-01-31T22:01:07.060
2953,123,1,2014-01-31T22:17:23.400
2954,123,2,2014-01-31T22:33:39.740
2955,123,3,2014-01-31T22:49:56.081
2956,123,4,2014-01-31T23:06:12.421
2957,123,5,2014-01-31T23:22:28.761
2958,123,6,2014-01-31T23:38:45.102
2959,123,7,2014-01-31T23:55:01.442
2960,123,8,2014-01-31T17:40:45.615
2961,123,9,2014-01-31T17:57:01.955
2962,123,10,2014-01-31T18:13:18.296
2963,123,11,2014-01-31T18:29:34.636
2964,123,12,2014-01-31T18:45:50.976
2965,123,13,2014-01-31T19:02:07.316
2966,123,14,2014-01-31T19:18:23.657
2967,123,15,2014-01-31T19:34:39.997
2968,123,16,2014-01-31T19:50:56.337
2969,123,17,2014-01-31T20:07:12.678
2970,123,18,2014-01-31T20:23:29.018
2971,123,19,2014-01-31T20:39:45.358
2972,123,20,2014-01-31T20:56:01.699
2973,123,21,2014-01-31T21:12:18.039
2974,123,22,2014-01-31T21:28:34.379
2975,123,23,2014-01-31T21:44:50.719
2976,124,0,2014-01-31T17:29:18.239
2977,124,1,2014-01-31T17:49:47.386
2978,124,2,2014-01-31T18:10:16.533
2979,124,3,2014-01-31T18:30:45.681
2980,124,4,2014-01-31T18:51:14.828
2981,124,5,2014-01-31T19:11:43.975
2982,124,6,2014-01-31T19:32:13.123
2983,124,7,2014-01-31T19:52:42.270
2984,124,8,2014-01-31T20:13:11.417
2985,124,9,2014-01-31T20:33:40.565
2986,124,10,2014-01-31T20:54:09.712
2987,124,11,2014-01-31T21:14:38.859
2988,124,12,2014-01-31T21:35:08.007
2989,124,13,2014-01-31T21:55:37.154
2990,124,14,2014-01-31T22:16:06.301
2991,124,15,2014-01-31T22:36:35.449
2992,124,16,2014-01-31T22:57:04.596
2993,124,17,2014-01-31T23:17:33.743
2994,124,18,2014-01-31T23:38:02.891
2995,124,19,2014-01-31T23:58:32.038
2996,124,20,2014-01-31T16:07:21.649
2997,124,21,2014-01-31T16:27:50.797
2998,124,22,2014-01-31T16:48:19.944
2999,124,23,2014-01-31T17:08:49.091
3000,125,0,2014-01-31T20:19:09.383
3001,125,1,2014-01-31T20:44:10.031
3002,125,2,2014-01-31T21:09:10.678
3003,125,3,2014-01-31T21:34:11.325
3004,125,4,2014-01-31T21:59:11.972
3005,125,5,2014-01-31T22:24:12.619
3006,125,6,2014-01-31T22:49:13.266
3007,125,7,2014-01-31T23:14:13.914
3008,125,8,2014-01-31T23:39:14.561
3009,125,9,2014-01-31T14:03:59.676
3010,125,10,2014-01-31T14:29:00.323
3011,125,11,2014-01-31T14:54:00.970
3012,125,12,2014-01-31T15:19:01.617
3013,125,13,2014-01-31T15:44:02.264
3014,125,14,2014-01-31T16:09:02.912
3015,125,15,2014-01-31T16:34:03.559
3016,125,16,2014-01-31T16:59:04.206
3017,125,17,2014-01-31T17:24:04.853
3018,125,18,2014-01-31T17:49:05.500
3019,125,19,2014-01-31T18:14:06.147
3020,125,20,2014-01-31T18:39:06.795
3021,125,21,2014-01-31T19:04:07.442
3022,125,22,2014-01-31T19:29:08.089
3023,125,23,2014-01-31T19:54:08.736
3024,126,0,2014-01-31T19:42:51.709
3025,126,1,2014-01-31T20:12:41.340
3026,126,2,2014-01-31T20:42:30.972
3027,126,3,2014-01-31T21:12:20.603
3028,126,4,2014-01-31T21:42:10.235
3029,126,5,2014-01-31T22:11:59.866
3030,126,6,2014-01-31T22:41:49.498
3031,126,7,2014-01-31T23:11:39.129
3032,126,8,2014-01-31T23:41:28.761
3033,126,9,2014-01-31T12:15:27.236
3034,126,10,2014-01-31T12:45:16.867
3035,126,11,2014-01-31T13:15:06.499
3036,126,12,2014-01-31T13:44:56.130
3037,126,13,2014-01-31T14:14:45.762
3038,126,14,2014-01-31T14:44:35.393
3039,126,15,2014-01-31T15:14:25.025
3040,126,16,2014-01-31T15:44:14.656
3041,126,17,2014-01-31T16:14:04.288
3042,126,18,2014-01-31T16:43:53.919
3043,126,19,2014-01-31T17:13:43.551
3044,126,20,2014-01-31T17:43:33.182
3045,126,21,2014-01-31T18:13:22.814
3046,126,22,2014-01-31T18:43:12.446
3047,126,23,2014-01-31T19:13:02.077
3048,127,0,2014-01-31T20:16:07.376
3049,127,1,2014-01-31T20:51:02.476
3050,127,2,2014-01-31T21:25:57.576
3051,127,3,2014-01-31T22:00:52.676
3052,127,4,2014-01-31T22:35:47.776
3053,127,5,2014-01-31T23:10:42.876
3054,127,6,2014-01-31T23:45:37.977
3055,127,7,2014-01-31T10:22:30.673
3056,127,8,2014-01-31T10:57:25.774
3057,127,9,2014-01-31T11:32:20.874
3058,127,10,2014-01-31T12:07:15.974
3059,127,11,2014-01-31T12:42:11.074
3060,127,12,2014-01-31T13:17:06.174
3061,127,13,2014-01-31T13:52:01.274
3062,127,14,2014-01-31T14:26:56.374
3063,127,15,2014-01-31T15:01:51.475
3064,127,16,2014-01-31T15:36:46.575
3065,127,17,2014-01-31T16:11:41.675
3066,127,18,2014-01-31T16:46:36.775
3067,127,19,2014-01-31T17:21:31.875
3068,127,20,2014-01-31T17:56:26.975
3069,127,21,2014-01-31T18:31:22.075
3070,127,22,2014-01-31T19:06:17.175
3071,127,23,2014-01-31T19:41:12.276
3072,128,0,2014-01-31T20:58:12.697
3073,128,1,2014-01-31T21:38:28.904
3074,128,2,2014-01-31T22:18:45.111
3075,128,3,2014-01-31T22:59:01.318
3076,128,4,2014-01-31T23:39:17.525
3077,128,5,2014-01-31T08:13:04.761
3078,128,6,2014-01-31T08:53:20.968
3079,128,7,2014-01-31T09:33:37.175
3080,128,8,2014-01-31T10:13:53.382
3081,128,9,2014-01-31T10:54:09.589
3082,128,10,2014-01-31T11:34:25.797
3083,128,11,2014-01-31T12:14:42.004
3084,128,12,2014-01-31T12:54:58.211
3085,128,13,2014-01-31T13:35:14.418
3086,128,14,2014-01-31T14:15:30.625
3087,128,15,2014-01-31T14:55:46.832
3088,128,16,2014-01-31T15:36:03.040
3089,128,17,2014-01-31T16:16:19.247
3090,128,18,2014-01-31T16:56:35.454
3091,128,19,2014-01-31T17:36:51.661
3092,128,20,2014-01-31T18:17:07.868
3093,128,21,2014-01-31T18:57:24.075
3094,128,22,2014-01-31T19:37:40.282
3095,128,23,2014-01-31T20:17:56.490
3096,129,0,2014-01-31T13:55:36.012
3097,129,1,2014-01-31T14:41:28.237
3098,129,2,2014-01-31T15:27:20.462
3099,129,3,2014-01-31T16:13:12.687
3100,129,4,2014-01-31T16:59:04.912
3101,129,5,2014-01-31T17:44:57.137
3102,129,6,2014-01-31T18:30:49.362
3103,129,7,2014-01-31T19:16:41.587
3104,129,8,2014-01-31T20:02:33.812
3105,129,9,2014-01-31T20:48:26.037
3106,129,10,2014-01-31T21:34:18.262
3107,129,11,2014-01-31T22:20:10.487
3108,129,12,2014-01-31T23:06:02.712
3109,129,13,2014-01-31T23:51:54.937
3110,129,14,2014-01-31T06:16:53.762
3111,129,15,2014-01-31T07:02:45.987
3112,129,16,2014-01-31T07:48:38.212
3113,129,17,2014-01-31T08:34:30.437
3114,129,18,2014-01-31T09:20:22.662
3115,129,19,2014-01-31T10:06:14.887
3116,129,20,2014-01-31T10:52:07.112
3117,129,21,2014-01-31T11:37:59.337
3118,129,22,2014-01-31T12:23:51.562
3119,129,23,2014-01-31T13:09:43.787
3120,130,0,2014-01-31T03:55:16.131
3121,130,1,2014-01-31T04:46:58.651
3122,130,2,2014-01-31T05:38:41.170
3123,130,3,2014-01-31T06:30:23.689
3124,130,4,2014-01-31T07:22:06.208
3125,130,5,2014-01-31T08:13:48.727
3126,130,6,2014-01-31T09:05:31.247
3127,130,7,2014-01-31T09:57:13.766
3128,130,8,2014-01-31T10:48:56.285
3129,130,9,2014-01-31T11:40:38.804
3130,130,10,2014-01-31T12:32:21.324
3131,130,11,2014-01-31T13:24:03.843
3132,130,12,2014-01-31T14:15:46.362
3133,130,13,2014-01-31T15:07:28.881
3134,130,14,2014-01-31T15:59:11.400
3135,130,15,2014-01-31T16:50:53.920
3136,130,16,2014-01-31T17:42:36.439
3137,130,17,2014-01-31T18:34:18.958
3138,130,18,2014-01-31T19:26:01.477
3139,130,19,2014-01-31T20:17:43.996
3140,130,20,2014-01-31T21:09:26.516
3141,130,21,2014-01-31T22:01:09.035
3142,130,22,2014-01-31T22:52:51.554
3143,130,23,2014-01-31T23:44:34.073
3144,131,0,2014-01-31T19:31:35.008
3145,131,1,2014-01-31T20:29:21.538
3146,131,2,2014-01-31T21:27:08.068
3147,131,3,2014-01-31T22:24:54.598
3148,131,4,2014-01-31T23:22:41.128
3149,131,5,2014-01-31T01:13:50.939
3150,131,6,2014-01-31T02:11:37.469
3151,131,7,2014-01-31T03:09:23.999
3152,131,8,2014-01-31T04:07:10.529
3153,131,9,2014-01-31T05:04:57.059
3154,131,10,2014-01-31T06:02:43.589
3155,131,11,2014-01-31T07:00:30.119
3156,131,12,2014-01-31T07:58:16.649
3157,131,13,2014-01-31T08:56:03.179
3158,131,14,2014-01-31T09:53:49.709
3159,131,15,2014-01-31T10:51:36.239
3160,131,16,2014-01-31T11:49:22.769
3161,131,17,2014-01-31T12:47:09.299
3162,131,18,2014-01-31T13:44:55.829
3163,131,19,2014-01-31T14:42:42.359
3164,131,20,2014-01-31T15:40:28.888
3165,131,21,2014-01-31T16:38:15.418
3166,131,22,2014-01-31T17:36:01.948
3167,131,23,2014-01-31T18:33:48.478
3168,132,0,2014-01-31T23:07:36.008
3169,132,1,2014-01-30T22:34:09.559
3170,132,2,2014-01-30T23:38:13.318
3171,132,3,2014-01-31T00:42:17.077
3172,132,4,2014-01-31T01:46:20.835
3173,132,5,2014-01-31T02:50:24.594
3174,132,6,2014-01-31T03:54:28.353
3175,132,7,2014-01-31T04:58:32.111
3176,132,8,2014-01-31T06:02:35.870
3177,132,9,2014-01-31T07:06:39.629
3178,132,10,2014-01-31T08:10:43.387
3179,132,11,2014-01-31T09:14:47.146
3180,132,12,2014-01-31T10:18:50.904
3181,132,13,2014-01-31T11:22:54.663
3182,132,14,2014-01-31T12:26:58.422
3183,132,15,2014-01-31T13:31:02.180
3184,132,16,2014-01-31T14:35:05.939
3185,132,17,2014-01-31T15:39:09.698
3186,132,18,2014-01-31T16:43:13.456
3187,132,19,2014-01-31T17:47:17.215
3188,132,20,2014-01-31T18:51:20.973
3189,132,21,2014-01-31T19:55:24.732
3190,132,22,2014-01-31T20:59:28.491
3191,132,23,2014-01-31T22:03:32.249
3192,133,0,2014-01-31T13:51:04.571
3193,133,1,2014-01-31T15:01:38.329
3194,133,2,2014-01-31T16:12:12.086
3195,133,3,2014-01-31T17:22:45.843
3196,133,4,2014-01-31T18:33:19.601
3197,133,5,2014-01-31T19:43:53.358
3198,133,6,2014-01-31T20:54:27.115
3199,133,7,2014-01-31T22:05:00.872
3200,133,8,2014-01-31T23:15:34.630
3201,133,9,2014-01-30T20:12:38.211
3202,133,10,2014-01-30T21:23:11.969
3203,133,11,2014-01-30T22:33:45.726
3204,133,12,2014-01-30T23:44:19.483
3205,133,13,2014-01-31T00:54:53.241
3206,133,14,2014-01-31T02:05:26.998
3207,133,15,2014-01-31T03:16:00.755
3208,133,16,2014-01-31T04:26:34.513
3209,133,17,2014-01-31T05:37:08.270
3210,133,18,2014-01-31T06:47:42.027
3211,133,19,2014-01-31T07:58:15.785
3212,133,20,2014-01-31T09:08:49.542
3213,133,21,2014-01-31T10:19:23.299
3214,133,22,2014-01-31T11:29:57.057
3215,133,23,2014-01-31T12:40:30.814
3216,134,0,2014-01-31T21:46:45.591
3217,134,1,2014-01-31T23:04:01.712
3218,134,2,2014-01-30T17:26:50.933
3219,134,3,2014-01-30T18:44:07.054
3220,134,4,2014-01-30T20:01:23.175
3221,134,5,2014-01-30T21:18:39.296
3222,134,6,2014-01-30T22:35:55.417
3223,134,7,2014-01-30T23:53:11.537
3224,134,8,2014-01-31T01:10:27.658
3225,134,9,2014-01-31T02:27:43.779
3226,134,10,2014-01-31T03:44:59.900
3227,134,11,2014-01-31T05:02:16.021
3228,134,12,2014-01-31T06:19:32.141
3229,134,13,2014-01-31T07:36:48.262
3230,134,14,2014-01-31T08:54:04.383
3231,134,15,2014-01-31T10:11:20.504
3232,134,16,2014-01-31T11:28:36.625
3233,134,17,2014-01-31T12:45:52.746
3234,134,18,2014-01-31T14:03:08.866
3235,134,19,2014-01-31T15:20:24.987
3236,134,20,2014-01-31T16:37:41.108
3237,134,21,2014-01-31T17:54:57.229
3238,134,22,2014-01-31T19:12:13.350
3239,134,23,2014-01-31T20:29:29.470
3240,135,0,2014-01-31T23:40:39.531
3241,135,1,2014-01-31T23:46:27.044
3242,135,2,2014-01-31T23:52:14.557
3243,135,3,2014-01-31T23:58:02.070
3244,135,4,2014-01-31T21:44:49.273
3245,135,5,2014-01-31T21:50:36.786
3246,135,6,2014-01-31T21:56:24.299
3247,135,7,2014-01-31T22:02:11.812
3248,135,8,2014-01-31T22:07:59.325
3249,135,9,2014-01-31T22:13:46.837
3250,135,10,2014-01-31T22:19:34.350
3251,135,11,2014-01-31T22:25:21.863
3252,135,12,2014-01-31T22:31:09.376
3253,135,13,2014-01-31T22:36:56.889
3254,135,14,2014-01-31T22:42:44.402
3255,135,15,2014-01-31T22:48:31.915
3256,135,16,2014-01-31T22:54:19.428
3257,135,17,2014-01-31T23:00:06.941
3258,135,18,2014-01-31T23:05:54.454
3259,135,19,2014-01-31T23:11:41.967
3260,135,20,2014-01-31T23:17:29.480
3261,135,21,2014-01-31T23:23:16.992
3262,135,22,2014-01-31T23:29:04.505
3263,135,23,2014-01-31T23:34:52.018
3264,136,0,2014-01-31T22:58:55.561
3265,136,1,2014-01-31T23:07:48.801
3266,136,2,2014-01-31T23:16:42.042
3267,136,3,2014-01-31T23:25:35.283
3268,136,4,2014-01-31T23:34:28.523
3269,136,5,2014-01-31T23:43:21.764
3270,136,6,2014-01-31T23:52:15.005
3271,136,7,2014-01-31T20:27:50.468
3272,136,8,2014-01-31T20:36:43.709
3273,136,9,2014-01-31T20:45:36.949
3274,136,10,2014-01-31T20:54:30.190
3275,136,11,2014-01-31T21:03:23.431
3276,136,12,2014-01-31T21:12:16.672
3277,136,13,2014-01-31T21:21:09.912
3278,136,14,2014-01-31T21:30:03.153
3279,136,15,2014-01-31T21:38:56.394
3280,136,16,2014-01-31T21:47:49.635
3281,136,17,2014-01-31T21:56:42.875
3282,136,18,2014-01-31T22:05:36.116
3283,136,19,2014-01-31T22:14:29.357
3284,136,20,2014-01-31T22:23:22.598
3285,136,21,2014-01-31T22:32:15.838
3286,136,22,2014-01-31T22:41:09.079
3287,136,23,2014-01-31T22:50:02.320
3288,137,0,2014-01-31T23:43:35.900
3289,137,1,2014-01-31T23:55:59.626
3290,137,2,2014-01-31T19:10:53.914
3291,137,3,2014-01-31T19:23:17.640
3292,137,4,2014-01-31T19:35:41.367
3293,137,5,2014-01-31T19:48:05.094
3294,137,6,2014-01-31T20:00:28.820
3295,137,7,2014-01-31T20:12:52.547
3296,137,8,2014-01-31T20:25:16.273
3297,137,9,2014-01-31T20:37:40.000
3298,137,10,2014-01-31T20:50:03.727
3299,137,11,2014-01-31T21:02:27.453
3300,137,12,2014-01-31T21:14:51.180
3301,137,13,2014-01-31T21:27:14.907
3302,137,14,2014-01-31T21:39:38.633
3303,137,15,2014-01-31T21:52:02.360
3304,137,16,2014-01-31T22:04:26.087
3305,137,17,2014-01-31T22:16:49.813
3306,137,18,2014-01-31T22:29:13.540
3307,137,19,2014-01-31T22:41:37.266
3308,137,20,2014-01-31T22:54:00.993
3309,137,21,2014-01-31T23:06:24.720
3310,137,22,2014-01-31T23:18:48.446
3311,137,23,2014-01-31T23:31:12.173
3312,138,0,2014-01-31T22:01:07.060
3313,138,1,2014-01-31T22:17:23.400
3314,138,2,2014-01-31T22:33:39.740
3315,138,3,2014-01-31T22:49:56.081
3316,138,4,2014-01-31T23:06:12.421
3317,138,5,2014-01-31T23:22:28.761
3318,138,6,2014-01-31T23:38:45.102
3319,138,7,2014-01-31T23:55:01.442
3320,138,8,2014-01-31T17:40:45.615
3321,138,9,2014-01-31T17:57:01.955
3322,138,10,2014-01-31T18:13:18.296
3323,138,11,2014-01-31T18:29:34.636
3324,138,12,2014-01-31T18:45:50.976
3325,138,13,2014-01-31T19:02:07.316
3326,138,14,2014-01-31T19:18:23.657
3327,138,15,2014-01-31T19:34:39.997
3328,138,16,2014-01-31T19:50:56.337
3329,138,17,2014-01-31T20:07:12.678
3330,138,18,2014-01-31T20:23:29.018
3331,138,19,2014-01-31T20:39:45.358
3332,138,20,2014-01-31T20:56:01.699
3333,138,21,2014-01-31T21:12:18.039
3334,138,22,2014-01-31T21:28:34.379
3335,138,23,2014-01-31T21:44:50.719
3336,139,0,2014-01-31T17:29:18.239
3337,139,1,2014-01-31T17:49:47.386
3338,139,2,2014-01-31T18:10:16.533
3339,139,3,2014-01-31T18:30:45.681
3340,139,4,2014-01-31T18:51:14.828
3341,139,5,2014-01-31T19:11:43.975
3342,139,6,2014-01-31T19:32:13.123
3343,139,7,2014-01-31T19:52:42.270
3344,139,8,2014-01-31T20:13:11.417
3345,139,9,2014-01-31T20:33:40.565
3346,139,10,2014-01-31T20:54:09.712
3347,139,11,2014-01-31T21:14:38.859
3348,139,12,2014-01-31T21:35:08.007
3349,139,13,2014-01-31T21:55:37.154
3350,139,14,2014-01-31T22:16:06.301
3351,139,15,2014-01-31T22:36:35.449
3352,139,16,2014-01-31T22:57:04.596
3353,139,17,2014-01-31T23:17:33.743
3354,139,18,2014-01-31T23:38:02.891
3355,139,19,2014-01-31T23:58:32.038
3356,139,20,2014-01-31T16:07:21.649
3357,139,21,2014-01-31T16:27:50.797
3358,139,22,2014-01-31T16:48:19.944
3359,139,23,2014-01-31T17:08:49.091
3360,140,0,2014-01-31T20:19:09.383
3361,140,1,2014-01-31T20:44:10.031
3362,140,2,2014-01-31T21:09:10.678
3363,140,3,2014-01-31T21:34:11.325
3364,140,4,2014-01-31T21:59:11.972
3365,140,5,2014-01-31T22:24:12.619
3366,140,6,2014-01-31T22:49:13.266
3367,140,7,2014-01-31T23:14:13.914
3368,140,8,2014-01-31T23:39:14.561
3369,140,9,2014-01-31T14:03:59.676
3370,140,10,2014-01-31T14:29:00.323
3371,140,11,2014-01-31T14:54:00.970
3372,140,12,2014-01-31T15:19:01.617
3373,140,13,2014-01-31T15:44:02.264
3374,140,14,2014-01-31T16:09:02.912
3375,140,15,2014-01-31T16:34:03.559
3376,140,16,2014-01-31T16:59:04.206
3377,140,17,2014-01-31T17:24:04.853
3378,140,18,2014-01-31T17:49:05.500
3379,140,19,2014-01-31T18:14:06.147
3380,140,20,2014-01-31T18:39:06.795
3381,140,21,2014-01-31T19:04:07.442
3382,140,22,2014-01-31T19:29:08.089
3383,140,23,2014-01-31T19:54:08.736
3384,141,0,2014-01-31T19:42:51.709
3385,141,1,2014-01-31T20:12:41.340
3386,141,2,2014-01-31T20:42:30.972
3387,141,3,2014-01-31T21:12:20.603
3388,141,4,2014-01-31T21:42:10.235
3389,141,5,2014-01-31T22:11:59.866
3390,141,6,2014-01-31T22:41:49.498
3391,141,7,2014-01-31T23:11:39.129
3392,141,8,2014-01-31T23:41:28.761
3393,141,9,2014-01-31T12:15:27.236
3394,141,10,2014-01-31T12:45:16.867
3395,141,11,2014-01-31T13:15:06.499
3396,141,12,2014-01-31T13:44:56.130
